0.101604278075  10.4711315737	 3.61585657595
0.256684491979  10.3724727616	 3.67256761701
0.491978609626  10.3583173668	 3.78500464383
0.748663101604  10.452257714	 3.9768089837
0.994652406417  10.4386742543	 4.06307168388
1.49732620321  10.5190311419	 4.3670316062
1.98930481283  10.6255540622	 4.90951563423
