0  -0.0722439037234   -0.0693562746186 
0.10 -0.0953287053588   -0.0919069029973
0.23 -0.121103745591    -0.118980384669
0.30 -0.132351900976    -0.130432538266
0.47 -0.158053598616    -0.151002690105
