# Delivered by Patrich Fuchs and Amélie Bacle
# http://nmrlipids.blogspot.com/2017/03/nmrlipids-iv-headgroup-glycerol.html?showComment=1504366173074#c8103479885884955044
#
0      0.0394835   0.0529308
0.5    0.00301153  0.00742294
