# Delivered by Patrich Fuchs and Amélie Bacle
# http://nmrlipids.blogspot.com/2017/03/nmrlipids-iv-headgroup-glycerol.html?showComment=1504366173074#c8103479885884955044
#
0     0.0735451    0.14256
0.5    0.00584493  0.0739441
