0.00419089528  12.6945361203	0.004505212426  0.0116559274975
0.102802661219  12.7184766096	0.004505212426  0.0116559274975
0.496537272775  13.2114306669	0.004505212426  0.0116559274975
0.998061710933  13.6115563937	0.004505212426  0.0116559274975
1.49996332967  13.8014039499	0.004505212426  0.0116559274975
1.99285452355  14.0145633611	0.004505212426  0.0116559274975
2.00127822306  14.3183508827	0.004505212426  0.0116559274975
3.00591963958  14.2307611714	0.004505212426  0.0116559274975
