-0.00177357974268  7.61625308476	0.00871587759259  0.0203252238511
0.504558099939  7.0866621736	0.00871587759259  0.0203252238511
1.01124449557  6.84112779402	0.00871587759259  0.0203252238511
1.98985512387  6.5125189393	0.00871587759259  0.0203252238511
3.00358263108  6.30550671173	0.00871587759259  0.0203252238511
3.9998277094  6.09856542736	0.00871587759259  0.0203252238511
