0.0374831587203  8.00896860987	0.00446419594201  0.0134529147982
0.0361157473506  7.09417040359	0.00446419594201  0.0134529147982
0.0435962919021  6.09865470852	0.00446419594201  0.0134529147982
0.0783044099017  5.31838565022	0.00446419594201  0.0134529147982
0.104888495646  5.10313901345	0.00446419594201  0.0134529147982
0.131633453317  4.99551569507	0.00446419594201  0.0134529147982
0.274688813368  4.69955156951	0.00446419594201  0.0134529147982
0.525649017676  4.59192825112	0.00446419594201  0.0134529147982
0.776649439965  4.51121076233	0.00446419594201  0.0134529147982
