0.0269058295964  12.5046728972	0.00448430493274  0.0116822429907
0.125560538117  12.2943925234	0.00448430493274  0.0116822429907
0.529147982063  12.3878504673	0.00448430493274  0.0116822429907
1.02242152466  12.9018691589	0.00448430493274  0.0116822429907
