0.0371614148686  7.79372197309	0.00446419594201  0.0134529147982
0.126887731505  7.82062780269	0.00446419594201  0.0134529147982
0.530756701321  8.00896860987	0.00446419594201  0.0134529147982
1.02475416759  8.4932735426	0.00446419594201  0.0134529147982
