-0.00383940489224  1.69899665552	0.0044993026081  0.0066889632107
0.103363978583  1.88628762542	0.0044993026081  0.0066889632107
0.506741455074  1.97993311037	0.0044993026081  0.0066889632107
0.999115137154  2.38127090301	0.0044993026081  0.0066889632107
1.50027745699  2.86287625418	0.0044993026081  0.0066889632107
1.98392249201  3.15719063545	0.0044993026081  0.0066889632107
2.00176972569  3.19732441472	0.0044993026081  0.0066889632107
2.99722543006  3.22408026756	0.0044993026081  0.0066889632107
