-0.00383940489224  1.69899665552	0.0044993026081  0.0066889632107
0.0154476056211  1.09698996656	0.0044993026081  0.0066889632107
0.0246861736431  0.976588628763	0.0044993026081  0.0066889632107
0.0964050572161  0.989966555184	0.0044993026081  0.0066889632107
0.248871424929  0.989966555184	0.0044993026081  0.0066889632107
0.499122635991  1.3779264214	0.0044993026081  0.0066889632107
0.756962670786  2.38127090301	0.0044993026081  0.0066889632107
