-0.00177357974268  7.61625308476	0.00871587759259  0.0203252238511
0.100688655677  5.66801120902	0.00871587759259  0.0203252238511
0.239534612676  4.85585357326	0.00871587759259  0.0203252238511
0.517682590035  3.59675384233	0.00871587759259  0.0203252238511
0.761575141506  2.90590906097	0.00871587759259  0.0203252238511
1.02284877446  2.13383432738	0.00871587759259  0.0203252238511
1.51093791964  0.995621791721	0.00871587759259  0.0203252238511
